Node_id,Cluster_assignments
351,5
352,7
353,5
354,7
355,5
356,3
357,2
358,3
359,1
360,5
361,5
362,2
363,6
364,7
365,2
366,4
367,3
368,3
369,3
370,0
371,3
372,3
373,7
374,6
375,5
376,1
377,0
378,7
379,4
380,3
381,3
382,6
383,4
384,5
385,7
386,6
387,6
388,4
389,3
390,2
391,6
392,4
393,6
394,7
395,3
396,7
397,0
398,1
399,0
400,5
401,5
402,0
403,3
404,7
405,0
406,6
407,3
408,7
409,2
410,3
411,2
412,5
413,7
414,7
415,2
416,4
417,4
418,7
419,3
420,3
421,7
422,6
423,5
424,0
425,7
426,2
427,1
428,2
429,7
430,6
431,7
432,7
433,3
434,3
435,4
436,4
437,3
438,5
439,1
440,7
441,3
442,3
443,4
444,3
445,7
446,5
447,7
448,3
449,3
450,5
451,6
452,4
453,0
454,0
455,0
456,3
457,7
458,0
459,7
460,3
461,4
462,5
463,7
464,7
465,5
466,3
467,0
468,7
469,7
470,7
471,3
472,0
473,3
474,1
475,4
476,1
477,2
478,0
479,7
480,3
481,7
482,6
483,4
484,2
485,0
486,3
487,4
488,4
489,0
490,1
491,2
492,5
493,4
494,3
495,2
496,3
497,3
498,0
499,2
500,3
501,4
502,7
503,2
504,3
505,1
506,0
507,5
508,1
509,4
510,5
511,2
512,2
513,2
514,2
515,2
516,2
517,0
518,3
519,0
520,4
521,7
522,7
523,4
524,3
525,6
526,7
527,4
528,0
529,1
530,3
531,7
532,3
533,7
534,6
535,7
536,1
537,5
538,1
539,1
540,6
541,1
542,0
543,1
544,4
545,7
546,7
547,3
548,4
549,6
550,5
551,1
552,4
553,0
554,4
555,3
556,3
557,7
558,6
559,3
560,2
561,2
562,7
563,2
564,6
565,3
566,3
567,6
568,4
569,2
570,5
571,5
572,6
573,7
574,0
575,4
576,0
577,7
578,2
579,0
580,7
581,7
582,3
583,3
584,1
585,1
586,1
587,0
588,1
589,6
590,0
591,2
592,0
593,0
594,6
595,6
596,3
597,2
598,2
599,7
600,2
601,3
602,3
603,0
604,0
605,3
606,7
607,1
608,0
609,3
610,3
611,2
612,3
613,3
614,2
615,3
616,1
617,4
618,1
619,0
620,1
621,5
622,7
623,5
624,7
625,3
626,2
627,4
628,3
629,6
630,4
631,3
632,3
633,4
634,0
635,5
636,7
637,0
638,6
639,3
640,6
641,2
642,0
643,5
644,7
645,1
646,6
647,0
648,3
649,6
650,6
651,3
652,5
653,7
654,4
655,0
656,0
657,3
658,3
659,4
660,3
661,7
662,1
663,6
664,4
665,1
666,1
667,0
668,1
669,7
670,3
671,4
672,2
673,5
674,5
675,7
676,3
677,3
678,2
679,7
680,3
681,0
682,7
683,7
684,3
685,3
686,2
687,0
688,2
689,3
690,6
691,1
692,7
693,3
694,4
695,3
696,0
697,0
698,7
699,3
700,0
701,7
702,6
703,0
704,2
705,2
706,0
707,0
708,4
709,1
710,6
711,1
712,7
713,0
714,3
715,4
716,6
717,4
718,5
719,2
720,1
721,3
722,7
723,7
724,7
725,7
726,0
727,6
728,3
729,6
730,5
731,6
732,0
733,0
734,3
735,2
736,2
737,1
738,3
739,1
740,4
741,6
742,5
743,0
744,6
745,7
746,0
747,1
748,3
749,6
750,4
751,2
752,3
753,6
754,5
755,7
756,2
757,3
758,4
759,7
760,5
761,7
762,4
763,7
764,6
765,4
766,0
767,4
768,6
769,0
770,2
771,7
772,3
773,0
774,0
775,6
776,3
777,7
778,0
779,0
780,3
781,1
782,5
783,6
784,5
785,6
786,2
787,0
788,7
789,4
790,6
791,1
792,5
793,2
794,3
795,5
796,0
797,7
798,3
799,7
800,5
801,1
802,6
803,0
804,6
805,3
806,7
807,0
808,0
809,7
810,2
811,2
812,1
813,2
814,7
815,7
816,5
817,3
818,1
819,0
820,0
821,3
822,1
823,0
824,6
825,3
826,0
827,0
828,6
829,5
830,2
831,0
832,4
833,7
834,3
835,3
836,3
837,1
838,7
839,1
840,6
841,3
842,4
843,7
844,2
845,3
846,4
847,7
848,0
849,2
850,4
851,0
852,4
853,5
854,0
855,6
856,0
857,1
858,3
859,1
860,6
861,6
862,3
863,0
864,5
865,7
866,1
867,3
868,7
869,5
870,1
871,7
872,7
873,7
874,1
875,0
876,4
877,0
878,7
879,1
880,3
881,1
882,7
883,5
884,3
885,6
886,3
887,7
888,7
889,1
890,0
891,6
892,6
893,7
894,2
895,4
896,6
897,6
898,1
899,3
900,3
901,6
902,7
903,1
904,5
905,5
906,0
907,0
908,1
909,3
910,0
911,4
912,0
913,6
914,7
915,3
916,3
917,0
918,1
919,6
920,3
921,5
922,4
923,3
924,7
925,1
926,4
927,3
928,2
929,0
930,2
931,3
932,2
933,0
934,1
935,2
936,4
937,1
938,2
939,6
940,3
941,1
942,3
943,1
944,7
945,0
946,3
947,2
948,6
949,7
950,7
951,1
952,2
953,7
954,6
955,1
956,0
957,3
958,6
959,3
960,2
961,0
962,3
963,2
964,6
965,6
966,3
967,1
968,7
969,3
970,7
971,6
972,7
973,3
974,1
975,0
976,2
977,1
978,3
979,3
980,6
981,2
982,1
983,0
984,5
985,5
986,3
987,7
988,2
989,1
990,6
991,3
992,2
993,4
994,7
995,7
996,0
997,2
998,2
999,4
1000,0
1001,6
1002,7
1003,2
1004,6
1005,4
1006,3
1007,3
1008,7
1009,5
1010,5
1011,6
1012,2
1013,5
1014,0
1015,4
1016,1
1017,0
1018,5
1019,3
1020,4
1021,2
1022,0
1023,6
1024,5
1025,1
1026,0
1027,0
1028,7
1029,4
1030,0
1031,7
1032,4
1033,3
1034,6
1035,2
1036,3
1037,2
1038,3
1039,1
1040,0
1041,4
1042,1
1043,5
1044,2
1045,4
1046,5
1047,0
1048,3
1049,6
1050,7
1051,4
1052,1
1053,7
1054,6
1055,3
1056,1
1057,5
1058,7
1059,6
1060,6
1061,2
1062,6
1063,2
1064,0
1065,0
1066,0
1067,0
1068,3
1069,1
1070,3
1071,2
1072,6
1073,7
1074,6
1075,1
1076,6
1077,3
1078,0
1079,1
1080,6
1081,3
1082,3
1083,1
1084,5
1085,6
1086,0
1087,2
1088,4
1089,0
1090,7
1091,1
1092,3
1093,6
1094,3
1095,5
1096,6
1097,0
1098,7
1099,3
1100,7
1101,0
1102,3
1103,0
1104,6
1105,7
1106,7
1107,1
1108,0
1109,7
1110,3
1111,7
1112,0
1113,5
1114,5
1115,7
1116,7
1117,6
1118,1
1119,5
1120,3
1121,0
1122,0
1123,2
1124,3
1125,2
1126,1
1127,0
1128,5
1129,1
1130,1
1131,2
1132,5
1133,7
1134,1
1135,7
1136,7
1137,5
1138,3
1139,2
1140,0
1141,1
1142,3
1143,0
1144,0
1145,4
1146,5
1147,7
1148,5
1149,5
1150,7
1151,3
1152,3
1153,2
1154,7
1155,0
1156,2
1157,1
1158,2
1159,3
1160,4
1161,1
1162,4
1163,5
1164,3
1165,0
1166,2
1167,6
1168,6
1169,7
1170,6
1171,0
1172,4
1173,4
1174,7
1175,5
1176,3
1177,6
1178,6
1179,0
1180,5
1181,0
1182,2
1183,4
1184,4
1185,6
1186,7
1187,5
1188,3
1189,7
1190,7
1191,7
1192,6
1193,3
1194,4
1195,3
1196,1
1197,7
1198,1
1199,1
1200,6
1201,3
1202,7
1203,5
1204,0
1205,7
1206,3
1207,0
1208,3
1209,0
1210,3
1211,1
1212,0
1213,7
1214,0
1215,6
1216,0
1217,1
1218,6
1219,5
1220,6
1221,0
1222,2
1223,3
1224,0
1225,3
1226,1
1227,7
1228,3
1229,4
1230,5
1231,5
1232,1
1233,7
1234,4
1235,2
1236,3
1237,6
1238,3
1239,4
1240,5
1241,4
1242,2
1243,5
1244,1
1245,5
1246,5
1247,0
1248,4
1249,0
1250,7
1251,2
1252,3
1253,6
1254,5
1255,5
1256,6
1257,6
1258,0
1259,5
1260,1
1261,2
1262,5
1263,3
1264,1
1265,6
1266,3
1267,3
1268,1
1269,2
1270,2
1271,7
1272,7
1273,7
1274,0
1275,1
1276,0
1277,3
1278,1
1279,3
1280,6
1281,0
1282,7
1283,7
1284,0
1285,1
1286,4
1287,5
1288,2
1289,5
1290,0
1291,0
1292,7
1293,7
1294,6
1295,3
1296,3
1297,3
1298,6
1299,6
1300,7
1301,5
1302,5
1303,7
1304,1
1305,6
1306,3
1307,1
1308,7
1309,4
1310,3
1311,2
1312,7
1313,1
1314,1
1315,1
1316,0
1317,6
1318,3
1319,6
1320,1
1321,7
1322,6
1323,6
1324,7
1325,6
1326,7
1327,7
1328,3
1329,5
1330,6
1331,7
1332,6
1333,1
1334,1
1335,5
1336,3
1337,4
1338,7
1339,7
1340,1
1341,7
1342,7
1343,7
1344,2
1345,4
1346,2
1347,1
1348,1
1349,4
1350,2
1351,5
1352,6
1353,0
1354,7
1355,7
1356,6
1357,5
1358,3
1359,5
1360,0
1361,4
1362,2
1363,2
1364,0
1365,3
1366,4
1367,3
1368,6
1369,4
1370,6
1371,3
1372,0
1373,5
1374,0
1375,4
1376,1
1377,0
1378,4
1379,2
1380,3
1381,2
1382,6
1383,2
1384,7
1385,7
1386,7
1387,6
1388,5
1389,2
1390,7
1391,3
1392,7
1393,2
1394,3
1395,3
1396,2
1397,3
1398,1
1399,3
1400,5
1401,7
1402,2
1403,3
1404,5
1405,2
1406,3
1407,2
1408,6
1409,6
1410,0
1411,5
1412,3
1413,5
1414,6
1415,3
1416,6
1417,5
1418,3
1419,1
1420,3
1421,0
1422,1
1423,4
1424,0
1425,1
1426,6
1427,4
1428,3
1429,3
1430,5
1431,7
1432,7
1433,6
1434,3
1435,1
1436,5
1437,7
1438,1
1439,2
1440,0
1441,7
1442,4
1443,3
1444,5
1445,1
1446,4
1447,5
1448,6
1449,1
1450,4
1451,0
1452,3
1453,4
1454,3
1455,2
1456,3
1457,0
1458,3
1459,3
1460,5
1461,5
1462,4
1463,2
1464,3
1465,6
1466,6
1467,7
1468,1
1469,6
1470,2
1471,7
1472,4
1473,4
1474,4
1475,0
1476,0
1477,7
1478,0
1479,1
1480,3
1481,3
1482,3
1483,0
1484,2
1485,0
1486,6
1487,2
1488,2
1489,7
1490,7
1491,0
1492,7
1493,7
1494,2
1495,3
1496,1
1497,7
1498,1
1499,5
1500,3
1501,4
1502,6
1503,5
1504,2
1505,0
1506,2
1507,1
1508,6
1509,1
1510,6
1511,6
1512,3
1513,6
1514,0
1515,6
1516,3
1517,1
1518,3
1519,4
1520,5
1521,4
1522,1
1523,1
1524,5
1525,6
1526,5
1527,7
1528,5
1529,2
1530,3
1531,3
1532,0
1533,5
1534,6
1535,2
1536,2
1537,5
1538,7
1539,7
1540,2
1541,7
1542,7
1543,0
1544,3
1545,3
1546,7
1547,4
1548,1
1549,1
1550,3
1551,2
1552,3
1553,0
1554,6
1555,0
1556,2
1557,6
1558,3
1559,3
1560,2
1561,0
1562,5
1563,5
1564,4
1565,1
1566,0
1567,4
1568,2
1569,0
1570,7
1571,6
1572,2
1573,1
1574,6
1575,6
1576,5
1577,2
1578,1
1579,2
1580,1
1581,4
1582,5
1583,2
1584,5
1585,5
1586,5
1587,7
1588,1
1589,1
1590,3
1591,7
1592,6
1593,2
1594,3
1595,0
1596,0
1597,1
1598,1
1599,7
1600,5
1601,1
1602,5
1603,5
1604,3
1605,0
1606,5
1607,3
1608,6
1609,6
1610,5
1611,5
1612,4
1613,0
1614,2
1615,1
1616,6
1617,5
1618,2
1619,3
1620,2
1621,0
1622,7
1623,2
1624,7
1625,4
1626,5
1627,2
1628,2
1629,6
1630,7
1631,6
1632,5
1633,2
1634,3
1635,3
1636,0
1637,4
1638,2
1639,7
1640,2
1641,0
1642,1
1643,1
1644,7
1645,1
1646,5
1647,2
1648,0
1649,3
1650,6
1651,0
1652,1
1653,1
1654,5
1655,0
1656,0
1657,5
1658,3
1659,6
1660,6
1661,0
1662,7
1663,7
1664,6
1665,7
1666,0
1667,0
1668,0
1669,1
1670,0
1671,3
1672,2
1673,6
1674,3
1675,3
1676,1
1677,2
1678,4
1679,3
1680,5
1681,5
1682,5
1683,4
1684,5
1685,0
1686,3
1687,5
1688,0
1689,0
1690,6
1691,5
1692,3
1693,3
1694,5
1695,3
1696,0
1697,2
1698,5
1699,6
1700,4
1701,2
1702,0
1703,0
1704,2
1705,6
1706,6
1707,3
1708,4
1709,6
1710,3
1711,7
1712,2
1713,6
1714,1
1715,2
1716,3
1717,4
1718,2
1719,3
1720,7
1721,4
1722,4
1723,7
1724,0
1725,0
1726,6
1727,5
1728,1
1729,4
1730,5
1731,3
1732,0
1733,3
1734,5
1735,0
1736,3
1737,4
1738,7
1739,2
1740,2
1741,3
1742,6
1743,3
1744,6
1745,0
1746,3
1747,2
1748,5
1749,5
1750,6
1751,6
1752,6
1753,7
1754,5
1755,3
1756,7
1757,2
1758,3
1759,7
1760,3
1761,0
1762,6
1763,2
1764,7
1765,4
1766,0
1767,2
1768,1
1769,3
1770,0
1771,4
1772,5
1773,0
1774,3
1775,1
1776,3
1777,7
1778,7
1779,7
1780,0
1781,3
1782,5
1783,1
1784,0
1785,3
1786,6
1787,6
1788,3
1789,2
1790,6
1791,6
1792,6
1793,7
1794,7
1795,0
1796,1
1797,7
1798,0
1799,3
1800,6
1801,6
1802,0
1803,7
1804,3
1805,5
1806,7
1807,6
1808,1
1809,3
1810,3
1811,7
1812,4
1813,5
1814,2
1815,0
1816,2
1817,0
1818,3
1819,6
1820,5
1821,3
1822,2
1823,0
1824,7
1825,4
1826,6
1827,7
1828,3
1829,1
1830,4
1831,5
1832,3
1833,3
1834,2
1835,6
1836,0
1837,5
1838,7
1839,5
1840,6
1841,6
1842,5
1843,0
1844,3
1845,5
1846,1
1847,0
1848,2
1849,5
1850,0
1851,4
1852,7
1853,3
1854,5
1855,2
1856,1
1857,3
1858,3
1859,3
1860,2
1861,2
1862,0
1863,1
1864,1
1865,5
1866,5
1867,1
1868,1
1869,3
1870,3
1871,0
1872,0
1873,4
1874,5
1875,3
1876,0
1877,5
1878,2
1879,6
1880,0
1881,6
1882,2
1883,1
1884,3
1885,7
1886,1
1887,6
1888,5
1889,7
1890,4
1891,1
1892,7
1893,4
1894,0
1895,4
1896,2
1897,1
1898,2
1899,3
1900,1
1901,6
1902,3
1903,4
1904,3
1905,7
1906,0
1907,1
1908,7
1909,5
1910,5
1911,3
1912,2
1913,7
1914,5
1915,5
1916,3
1917,4
1918,2
1919,6
1920,2
1921,6
1922,3
1923,3
1924,1
1925,7
1926,3
1927,4
1928,6
1929,7
1930,1
1931,7
1932,6
1933,6
1934,6
1935,7
1936,4
1937,3
1938,5
1939,2
1940,1
1941,5
1942,7
1943,7
1944,1
1945,3
1946,1
1947,0
1948,7
1949,1
1950,4
1951,0
1952,6
1953,6
1954,6
1955,2
1956,7
1957,5
1958,2
1959,3
1960,2
1961,4
1962,0
1963,5
1964,5
1965,5
1966,3
1967,2
1968,7
1969,1
1970,3
1971,3
1972,5
1973,5
1974,5
1975,6
1976,1
1977,7
1978,5
1979,5
1980,6
1981,6
1982,5
1983,2
1984,0
1985,3
1986,7
1987,5
1988,4
1989,7
1990,4
1991,2
1992,5
1993,0
1994,5
1995,6
1996,7
1997,6
1998,3
1999,1
2000,3
2001,1
2002,7
2003,3
2004,2
2005,5
2006,1
2007,2
2008,0
2009,4
2010,7
2011,6
2012,6
2013,7
2014,7
2015,3
2016,3
2017,7
2018,0
2019,2
2020,3
2021,2
2022,2
2023,1
2024,0
2025,1
2026,1
2027,3
2028,1
2029,5
2030,0
2031,5
2032,6
2033,3
2034,6
2035,7
2036,2
2037,3
2038,2
2039,0
2040,1
2041,0
2042,7
2043,5
2044,5
2045,1
2046,7
2047,3
2048,2
2049,3
2050,3
2051,4
2052,3
2053,7
2054,0
2055,2
2056,5
2057,7
2058,3
2059,0
2060,1
2061,3
2062,7
2063,1
2064,0
2065,5
2066,5
2067,0
2068,6
2069,2
2070,1
2071,7
2072,2
2073,3
2074,1
2075,6
2076,2
2077,5
2078,5
2079,0
2080,5
2081,3
2082,5
2083,7
2084,1
2085,7
2086,5
2087,3
2088,0
2089,0
2090,6
2091,5
2092,6
2093,0
2094,0
2095,4
2096,6
2097,5
2098,4
2099,2
2100,1
2101,7
2102,2
2103,5
2104,7
2105,2
2106,0
2107,7
2108,0
2109,6
2110,2
2111,5
2112,0
2113,3
