Node_id,Cluster_assignments
680,3
681,2
682,7
683,7
684,3
685,3
686,5
687,2
688,9
689,3
690,6
691,1
692,7
693,3
694,4
695,3
696,2
697,8
698,7
699,3
700,2
701,7
702,6
703,2
704,9
705,5
706,2
707,8
708,4
709,1
710,6
711,1
712,7
713,2
714,3
715,4
716,6
717,4
718,0
719,9
720,1
721,3
722,7
723,7
724,7
725,7
726,2
727,6
728,3
729,6
730,0
731,6
732,8
733,8
734,3
735,9
736,5
737,1
738,3
739,1
740,4
741,6
742,0
743,2
744,6
745,7
746,2
747,1
748,3
749,6
750,4
751,5
752,3
753,6
754,0
755,7
756,5
757,3
758,4
759,7
760,0
761,7
762,4
763,7
764,6
765,4
766,2
767,4
768,6
769,2
770,5
771,7
772,3
773,2
774,2
775,6
776,3
777,7
778,2
779,8
780,3
781,1
782,0
783,6
784,0
785,6
786,9
787,2
788,7
789,4
790,6
791,1
792,0
793,9
794,3
795,0
796,8
797,7
798,3
799,7
800,0
801,1
802,6
803,2
804,6
805,3
806,7
807,2
808,2
809,7
810,9
811,5
812,1
813,5
814,7
815,7
816,0
817,3
818,1
819,8
820,2
821,3
822,1
823,2
824,6
825,3
826,2
827,8
828,6
829,0
830,5
831,8
832,4
833,7
834,3
835,3
836,3
837,1
838,7
839,1
840,6
841,3
842,4
843,7
844,5
845,3
846,4
847,7
848,2
849,5
850,4
851,2
852,4
853,0
854,2
855,6
856,8
857,1
858,3
859,1
860,6
861,6
862,3
863,2
864,0
865,7
866,1
867,3
868,7
869,0
870,1
871,7
872,7
873,7
874,1
875,2
876,4
877,8
878,7
879,1
880,3
881,1
882,7
883,0
884,3
885,6
886,3
887,7
888,7
889,1
890,2
891,6
892,6
893,7
894,5
895,4
896,6
897,6
898,1
899,3
900,3
901,6
902,7
903,1
904,0
905,0
906,2
907,2
908,1
909,3
910,8
911,4
912,8
913,6
914,7
915,3
916,3
917,2
918,1
919,6
920,3
921,0
922,4
923,3
924,7
925,1
926,4
927,3
928,5
929,8
930,9
931,3
932,5
933,2
934,1
935,5
936,4
937,1
938,5
939,6
940,3
941,1
942,3
943,1
944,7
945,2
946,3
947,5
948,6
949,7
950,7
951,1
952,5
953,7
954,6
955,1
956,2
957,3
958,6
959,3
960,9
961,2
962,3
963,5
964,6
965,6
966,3
967,1
968,7
969,3
970,7
971,6
972,7
973,3
974,1
975,2
976,5
977,1
978,3
979,3
980,6
981,9
982,1
983,2
984,0
985,0
986,3
987,7
988,5
989,1
990,6
991,3
992,5
993,4
994,7
995,7
996,2
997,5
998,5
999,4
1000,8
1001,6
1002,7
1003,5
1004,6
1005,4
1006,3
1007,3
1008,7
1009,0
1010,0
1011,6
1012,5
1013,0
1014,2
1015,4
1016,1
1017,8
1018,0
1019,3
1020,4
1021,5
1022,2
1023,6
1024,0
1025,1
1026,2
1027,2
1028,7
1029,4
1030,8
1031,7
1032,4
1033,3
1034,6
1035,5
1036,3
1037,5
1038,3
1039,1
1040,2
1041,4
1042,1
1043,0
1044,5
1045,4
1046,0
1047,2
1048,3
1049,6
1050,7
1051,4
1052,1
1053,7
1054,6
1055,3
1056,1
1057,0
1058,7
1059,6
1060,6
1061,5
1062,6
1063,5
1064,2
1065,2
1066,2
1067,8
1068,3
1069,1
1070,3
1071,5
1072,6
1073,7
1074,6
1075,1
1076,6
1077,3
1078,2
1079,1
1080,6
1081,3
1082,3
1083,1
1084,0
1085,6
1086,2
1087,5
1088,4
1089,8
1090,7
1091,1
1092,3
1093,6
1094,3
1095,0
1096,6
1097,2
1098,7
1099,3
1100,7
1101,8
1102,3
1103,8
1104,6
1105,7
1106,7
1107,1
1108,2
1109,7
1110,3
1111,7
1112,8
1113,0
1114,0
1115,7
1116,7
1117,6
1118,1
1119,0
1120,3
1121,8
1122,2
1123,5
1124,3
1125,9
1126,1
1127,2
1128,0
1129,1
1130,1
1131,9
1132,0
1133,7
1134,1
1135,7
1136,7
1137,0
1138,3
1139,9
1140,8
1141,1
1142,3
1143,8
1144,2
1145,4
1146,0
1147,7
1148,0
1149,0
1150,7
1151,3
1152,3
1153,5
1154,7
1155,8
1156,9
1157,1
1158,5
1159,3
1160,4
1161,1
1162,4
1163,0
1164,3
1165,8
1166,9
1167,6
1168,6
1169,7
1170,6
1171,2
1172,4
1173,4
1174,7
1175,0
1176,3
1177,6
1178,6
1179,2
1180,0
1181,8
1182,9
1183,4
1184,4
1185,6
1186,7
1187,0
1188,3
1189,7
1190,7
1191,7
1192,6
1193,3
1194,4
1195,3
1196,1
1197,7
1198,1
1199,1
1200,6
1201,3
1202,7
1203,0
1204,8
1205,7
1206,3
1207,8
1208,3
1209,8
1210,3
1211,1
1212,2
1213,7
1214,8
1215,6
1216,2
1217,1
1218,6
1219,0
1220,6
1221,2
1222,9
1223,3
1224,8
1225,3
1226,1
1227,7
1228,3
1229,4
1230,0
1231,0
1232,1
1233,7
1234,4
1235,5
1236,3
1237,6
1238,3
1239,4
1240,0
1241,4
1242,5
1243,0
1244,1
1245,0
1246,0
1247,8
1248,4
1249,2
1250,7
1251,5
1252,3
1253,6
1254,0
1255,0
1256,6
1257,6
1258,2
1259,0
1260,1
1261,5
1262,0
1263,3
1264,1
1265,6
1266,3
1267,3
1268,1
1269,9
1270,5
1271,7
1272,7
1273,7
1274,2
1275,1
1276,2
1277,3
1278,1
1279,3
1280,6
1281,2
1282,7
1283,7
1284,2
1285,1
1286,4
1287,0
1288,5
1289,0
1290,8
1291,2
1292,7
1293,7
1294,6
1295,3
1296,3
1297,3
1298,6
1299,6
1300,7
1301,0
1302,0
1303,7
1304,1
1305,6
1306,3
1307,1
1308,7
1309,4
1310,3
1311,9
1312,7
1313,1
1314,1
1315,1
1316,8
1317,6
1318,3
1319,6
1320,1
1321,7
1322,6
1323,6
1324,7
1325,6
1326,7
1327,7
1328,3
1329,0
1330,6
1331,7
1332,6
1333,1
1334,1
1335,0
1336,3
1337,4
1338,7
1339,7
1340,1
1341,7
1342,7
1343,7
1344,9
1345,4
1346,9
1347,1
1348,1
1349,4
1350,5
1351,0
1352,6
1353,2
1354,7
1355,7
1356,6
1357,0
1358,3
1359,0
1360,8
1361,4
1362,5
1363,5
1364,8
1365,3
1366,4
1367,3
1368,6
1369,4
1370,6
1371,3
1372,2
1373,0
1374,8
1375,4
1376,1
1377,2
1378,4
1379,5
1380,3
1381,9
1382,6
1383,5
1384,7
1385,7
1386,7
1387,6
1388,0
1389,9
1390,7
1391,3
1392,7
1393,5
1394,3
1395,3
1396,9
1397,3
1398,1
1399,3
1400,0
1401,7
1402,5
1403,3
1404,0
1405,5
1406,3
1407,9
1408,6
1409,6
1410,2
1411,0
1412,3
1413,0
1414,6
1415,3
1416,6
1417,0
1418,3
1419,1
1420,3
1421,2
1422,1
1423,4
1424,8
1425,1
1426,6
1427,4
1428,3
1429,3
1430,0
1431,7
1432,7
1433,6
1434,3
1435,1
1436,0
1437,7
1438,1
1439,5
1440,8
1441,7
1442,4
1443,3
1444,0
1445,1
1446,4
1447,0
1448,6
1449,1
1450,4
1451,2
1452,3
1453,4
1454,3
1455,9
1456,3
1457,8
1458,3
1459,3
1460,0
1461,0
1462,4
1463,9
1464,3
1465,6
1466,6
1467,7
1468,1
1469,6
1470,9
1471,7
1472,4
1473,4
1474,4
1475,8
1476,8
1477,7
1478,2
1479,1
1480,3
1481,3
1482,3
1483,8
1484,5
1485,2
1486,6
1487,5
1488,5
1489,7
1490,7
1491,8
1492,7
1493,7
1494,5
1495,3
1496,1
1497,7
1498,1
1499,0
1500,3
1501,4
1502,6
1503,0
1504,5
1505,8
1506,9
1507,1
1508,6
1509,1
1510,6
1511,6
1512,3
1513,6
1514,2
1515,6
1516,3
1517,1
1518,3
1519,4
1520,0
1521,4
1522,1
1523,1
1524,0
1525,6
1526,0
1527,7
1528,0
1529,9
1530,3
1531,3
1532,2
1533,0
1534,6
1535,5
1536,5
1537,0
1538,7
1539,7
1540,9
1541,7
1542,7
1543,2
1544,3
1545,3
1546,7
1547,4
1548,1
1549,1
1550,3
1551,9
1552,3
1553,2
1554,6
1555,8
1556,5
1557,6
1558,3
1559,3
1560,5
1561,8
1562,0
1563,0
1564,4
1565,1
1566,2
1567,4
1568,5
1569,8
1570,7
1571,6
1572,9
1573,1
1574,6
1575,6
1576,0
1577,9
1578,1
1579,5
1580,1
1581,4
1582,0
1583,5
1584,0
1585,0
1586,0
1587,7
1588,1
1589,1
1590,3
1591,7
1592,6
1593,5
1594,3
1595,8
1596,2
1597,1
1598,1
1599,7
1600,0
1601,1
1602,0
1603,0
1604,3
1605,2
1606,0
1607,3
1608,6
1609,6
1610,0
1611,0
1612,4
1613,2
1614,5
1615,1
1616,6
1617,0
1618,5
1619,3
1620,9
1621,2
1622,7
1623,9
1624,7
1625,4
1626,0
1627,9
1628,5
1629,6
1630,7
1631,6
1632,0
1633,5
1634,3
1635,3
1636,2
1637,4
1638,5
1639,7
1640,9
1641,2
1642,1
1643,1
1644,7
1645,1
1646,0
1647,5
1648,8
1649,3
1650,6
1651,2
1652,1
1653,1
1654,0
1655,8
1656,2
1657,0
1658,3
1659,6
1660,6
1661,2
1662,7
1663,7
1664,6
1665,7
1666,2
1667,2
1668,2
1669,1
1670,2
1671,3
1672,5
1673,6
1674,3
1675,3
1676,1
1677,9
1678,4
1679,3
1680,0
1681,0
1682,0
1683,4
1684,0
1685,2
1686,3
1687,0
1688,2
1689,2
1690,6
1691,0
1692,3
1693,3
1694,0
1695,3
1696,2
1697,5
1698,0
1699,6
1700,4
1701,9
1702,2
1703,2
1704,9
1705,6
1706,6
1707,3
1708,4
1709,6
1710,3
1711,7
1712,5
1713,6
1714,1
1715,5
1716,3
1717,4
1718,9
1719,3
1720,7
1721,4
1722,4
1723,7
1724,2
1725,8
1726,6
1727,0
1728,1
1729,4
1730,0
1731,3
1732,2
1733,3
1734,0
1735,2
1736,3
1737,4
1738,7
1739,9
1740,5
1741,3
1742,6
1743,3
1744,6
1745,2
1746,3
1747,9
1748,0
1749,0
1750,6
1751,6
1752,6
1753,7
1754,0
1755,3
1756,7
1757,9
1758,3
1759,7
1760,3
1761,8
1762,6
1763,5
1764,7
1765,4
1766,2
1767,9
1768,1
1769,3
1770,2
1771,4
1772,0
1773,8
1774,3
1775,1
1776,3
1777,7
1778,7
1779,7
1780,2
1781,3
1782,0
1783,1
1784,2
1785,3
1786,6
1787,6
1788,3
1789,5
1790,6
1791,6
1792,6
1793,7
1794,7
1795,8
1796,1
1797,7
1798,2
1799,3
1800,6
1801,6
1802,2
1803,7
1804,3
1805,0
1806,7
1807,6
1808,1
1809,3
1810,3
1811,7
1812,4
1813,0
1814,9
1815,2
1816,5
1817,2
1818,3
1819,6
1820,0
1821,3
1822,9
1823,8
1824,7
1825,4
1826,6
1827,7
1828,3
1829,1
1830,4
1831,0
1832,3
1833,3
1834,9
1835,6
1836,8
1837,0
1838,7
1839,0
1840,6
1841,6
1842,0
1843,8
1844,3
1845,0
1846,1
1847,8
1848,5
1849,0
1850,2
1851,4
1852,7
1853,3
1854,0
1855,9
1856,1
1857,3
1858,3
1859,3
1860,9
1861,5
1862,2
1863,1
1864,1
1865,0
1866,0
1867,1
1868,1
1869,3
1870,3
1871,2
1872,8
1873,4
1874,0
1875,3
1876,2
1877,0
1878,5
1879,6
1880,8
1881,6
1882,9
1883,1
1884,3
1885,7
1886,1
1887,6
1888,0
1889,7
1890,4
1891,1
1892,7
1893,4
1894,2
1895,4
1896,5
1897,1
1898,5
1899,3
1900,1
1901,6
1902,3
1903,4
1904,3
1905,7
1906,2
1907,1
1908,7
1909,0
1910,0
1911,3
1912,5
1913,7
1914,0
1915,0
1916,3
1917,4
1918,9
1919,6
1920,9
1921,6
1922,3
1923,3
1924,1
1925,7
1926,3
1927,4
1928,6
1929,7
1930,1
1931,7
1932,6
1933,6
1934,6
1935,7
1936,4
1937,3
1938,0
1939,9
1940,1
1941,0
1942,7
1943,7
1944,1
1945,3
1946,1
1947,8
1948,7
1949,1
1950,4
1951,8
1952,6
1953,6
1954,6
1955,5
1956,7
1957,0
1958,9
1959,3
1960,5
1961,4
1962,2
1963,0
1964,0
1965,0
1966,3
1967,9
1968,7
1969,1
1970,3
1971,3
1972,0
1973,0
1974,0
1975,6
1976,1
1977,7
1978,0
1979,0
1980,6
1981,6
1982,0
1983,9
1984,8
1985,3
1986,7
1987,0
1988,4
1989,7
1990,4
1991,5
1992,0
1993,8
1994,0
1995,6
1996,7
1997,6
1998,3
1999,1
2000,3
2001,1
2002,7
2003,3
2004,5
2005,0
2006,1
2007,5
2008,2
2009,4
2010,7
2011,6
2012,6
2013,7
2014,7
2015,3
2016,3
2017,7
2018,8
2019,5
2020,3
2021,5
2022,5
2023,1
2024,2
2025,1
2026,1
2027,3
2028,1
2029,0
2030,2
2031,0
2032,6
2033,3
2034,6
2035,7
2036,5
2037,3
2038,9
2039,8
2040,1
2041,2
2042,7
2043,0
2044,0
2045,1
2046,7
2047,3
2048,5
2049,3
2050,3
2051,4
2052,3
2053,7
2054,2
2055,9
2056,0
2057,7
2058,3
2059,2
2060,1
2061,3
2062,7
2063,1
2064,2
2065,0
2066,0
2067,2
2068,6
2069,9
2070,1
2071,7
2072,9
2073,3
2074,1
2075,6
2076,5
2077,0
2078,0
2079,2
2080,0
2081,3
2082,0
2083,7
2084,1
2085,7
2086,0
2087,3
2088,8
2089,8
2090,6
2091,0
2092,6
2093,8
2094,2
2095,4
2096,6
2097,0
2098,4
2099,5
2100,1
2101,7
2102,9
2103,0
2104,7
2105,5
2106,8
2107,7
2108,2
2109,6
2110,5
2111,0
2112,2
2113,3
