Node_id,Cluster_assignments
592,5
593,8
594,6
595,6
596,3
597,0
598,0
599,7
600,0
601,3
602,3
603,8
604,8
605,3
606,7
607,1
608,5
609,3
610,3
611,0
612,3
613,3
614,0
615,3
616,1
617,4
618,1
619,5
620,1
621,2
622,7
623,2
624,7
625,3
626,0
627,4
628,3
629,6
630,4
631,3
632,3
633,4
634,8
635,2
636,7
637,5
638,6
639,3
640,6
641,0
642,5
643,2
644,7
645,1
646,6
647,5
648,3
649,6
650,6
651,3
652,2
653,7
654,4
655,5
656,8
657,3
658,3
659,4
660,3
661,7
662,1
663,6
664,4
665,1
666,1
667,8
668,1
669,7
670,3
671,4
672,0
673,2
674,2
675,7
676,3
677,3
678,0
679,7
680,3
681,5
682,7
683,7
684,3
685,3
686,0
687,5
688,0
689,3
690,6
691,1
692,7
693,3
694,4
695,3
696,5
697,8
698,7
699,3
700,5
701,7
702,6
703,5
704,0
705,0
706,5
707,8
708,4
709,1
710,6
711,1
712,7
713,5
714,3
715,4
716,6
717,4
718,2
719,0
720,1
721,3
722,7
723,7
724,7
725,7
726,5
727,6
728,3
729,6
730,2
731,6
732,8
733,8
734,3
735,0
736,0
737,1
738,3
739,1
740,4
741,6
742,2
743,5
744,6
745,7
746,5
747,1
748,3
749,6
750,4
751,0
752,3
753,6
754,2
755,7
756,0
757,3
758,4
759,7
760,2
761,7
762,4
763,7
764,6
765,4
766,5
767,4
768,6
769,5
770,0
771,7
772,3
773,5
774,5
775,6
776,3
777,7
778,5
779,8
780,3
781,1
782,2
783,6
784,2
785,6
786,0
787,5
788,7
789,4
790,6
791,1
792,2
793,0
794,3
795,2
796,8
797,7
798,3
799,7
800,2
801,1
802,6
803,5
804,6
805,3
806,7
807,5
808,5
809,7
810,0
811,0
812,1
813,0
814,7
815,7
816,2
817,3
818,1
819,8
820,5
821,3
822,1
823,5
824,6
825,3
826,5
827,8
828,6
829,2
830,0
831,8
832,4
833,7
834,3
835,3
836,3
837,1
838,7
839,1
840,6
841,3
842,4
843,7
844,0
845,3
846,4
847,7
848,5
849,0
850,4
851,5
852,4
853,2
854,5
855,6
856,8
857,1
858,3
859,1
860,6
861,6
862,3
863,5
864,2
865,7
866,1
867,3
868,7
869,2
870,1
871,7
872,7
873,7
874,1
875,5
876,4
877,8
878,7
879,1
880,3
881,1
882,7
883,2
884,3
885,6
886,3
887,7
888,7
889,1
890,5
891,6
892,6
893,7
894,0
895,4
896,6
897,6
898,1
899,3
900,3
901,6
902,7
903,1
904,2
905,2
906,5
907,5
908,1
909,3
910,8
911,4
912,8
913,6
914,7
915,3
916,3
917,5
918,1
919,6
920,3
921,2
922,4
923,3
924,7
925,1
926,4
927,3
928,0
929,8
930,0
931,3
932,0
933,5
934,1
935,0
936,4
937,1
938,0
939,6
940,3
941,1
942,3
943,1
944,7
945,5
946,3
947,0
948,6
949,7
950,7
951,1
952,0
953,7
954,6
955,1
956,5
957,3
958,6
959,3
960,0
961,5
962,3
963,0
964,6
965,6
966,3
967,1
968,7
969,3
970,7
971,6
972,7
973,3
974,1
975,5
976,0
977,1
978,3
979,3
980,6
981,0
982,1
983,5
984,2
985,2
986,3
987,7
988,0
989,1
990,6
991,3
992,0
993,4
994,7
995,7
996,5
997,0
998,0
999,4
1000,8
1001,6
1002,7
1003,0
1004,6
1005,4
1006,3
1007,3
1008,7
1009,2
1010,2
1011,6
1012,0
1013,2
1014,5
1015,4
1016,1
1017,8
1018,2
1019,3
1020,4
1021,0
1022,5
1023,6
1024,2
1025,1
1026,5
1027,5
1028,7
1029,4
1030,8
1031,7
1032,4
1033,3
1034,6
1035,0
1036,3
1037,0
1038,3
1039,1
1040,5
1041,4
1042,1
1043,2
1044,0
1045,4
1046,2
1047,5
1048,3
1049,6
1050,7
1051,4
1052,1
1053,7
1054,6
1055,3
1056,1
1057,2
1058,7
1059,6
1060,6
1061,0
1062,6
1063,0
1064,5
1065,5
1066,5
1067,8
1068,3
1069,1
1070,3
1071,0
1072,6
1073,7
1074,6
1075,1
1076,6
1077,3
1078,5
1079,1
1080,6
1081,3
1082,3
1083,1
1084,2
1085,6
1086,5
1087,0
1088,4
1089,8
1090,7
1091,1
1092,3
1093,6
1094,3
1095,2
1096,6
1097,5
1098,7
1099,3
1100,7
1101,8
1102,3
1103,8
1104,6
1105,7
1106,7
1107,1
1108,5
1109,7
1110,3
1111,7
1112,8
1113,2
1114,2
1115,7
1116,7
1117,6
1118,1
1119,2
1120,3
1121,8
1122,5
1123,0
1124,3
1125,0
1126,1
1127,5
1128,2
1129,1
1130,1
1131,0
1132,2
1133,7
1134,1
1135,7
1136,7
1137,2
1138,3
1139,0
1140,8
1141,1
1142,3
1143,8
1144,5
1145,4
1146,2
1147,7
1148,2
1149,2
1150,7
1151,3
1152,3
1153,0
1154,7
1155,8
1156,0
1157,1
1158,0
1159,3
1160,4
1161,1
1162,4
1163,2
1164,3
1165,8
1166,0
1167,6
1168,6
1169,7
1170,6
1171,5
1172,4
1173,4
1174,7
1175,2
1176,3
1177,6
1178,6
1179,5
1180,2
1181,8
1182,0
1183,4
1184,4
1185,6
1186,7
1187,2
1188,3
1189,7
1190,7
1191,7
1192,6
1193,3
1194,4
1195,3
1196,1
1197,7
1198,1
1199,1
1200,6
1201,3
1202,7
1203,2
1204,8
1205,7
1206,3
1207,8
1208,3
1209,8
1210,3
1211,1
1212,5
1213,7
1214,8
1215,6
1216,5
1217,1
1218,6
1219,2
1220,6
1221,5
1222,0
1223,3
1224,8
1225,3
1226,1
1227,7
1228,3
1229,4
1230,2
1231,2
1232,1
1233,7
1234,4
1235,0
1236,3
1237,6
1238,3
1239,4
1240,2
1241,4
1242,0
1243,2
1244,1
1245,2
1246,2
1247,8
1248,4
1249,5
1250,7
1251,0
1252,3
1253,6
1254,2
1255,2
1256,6
1257,6
1258,5
1259,2
1260,1
1261,0
1262,2
1263,3
1264,1
1265,6
1266,3
1267,3
1268,1
1269,0
1270,0
1271,7
1272,7
1273,7
1274,5
1275,1
1276,5
1277,3
1278,1
1279,3
1280,6
1281,5
1282,7
1283,7
1284,5
1285,1
1286,4
1287,2
1288,0
1289,2
1290,8
1291,5
1292,7
1293,7
1294,6
1295,3
1296,3
1297,3
1298,6
1299,6
1300,7
1301,2
1302,2
1303,7
1304,1
1305,6
1306,3
1307,1
1308,7
1309,4
1310,3
1311,0
1312,7
1313,1
1314,1
1315,1
1316,8
1317,6
1318,3
1319,6
1320,1
1321,7
1322,6
1323,6
1324,7
1325,6
1326,7
1327,7
1328,3
1329,2
1330,6
1331,7
1332,6
1333,1
1334,1
1335,2
1336,3
1337,4
1338,7
1339,7
1340,1
1341,7
1342,7
1343,7
1344,0
1345,4
1346,0
1347,1
1348,1
1349,4
1350,0
1351,2
1352,6
1353,5
1354,7
1355,7
1356,6
1357,2
1358,3
1359,2
1360,8
1361,4
1362,0
1363,0
1364,8
1365,3
1366,4
1367,3
1368,6
1369,4
1370,6
1371,3
1372,5
1373,2
1374,8
1375,4
1376,1
1377,5
1378,4
1379,0
1380,3
1381,0
1382,6
1383,0
1384,7
1385,7
1386,7
1387,6
1388,2
1389,0
1390,7
1391,3
1392,7
1393,0
1394,3
1395,3
1396,0
1397,3
1398,1
1399,3
1400,2
1401,7
1402,0
1403,3
1404,2
1405,0
1406,3
1407,0
1408,6
1409,6
1410,5
1411,2
1412,3
1413,2
1414,6
1415,3
1416,6
1417,2
1418,3
1419,1
1420,3
1421,5
1422,1
1423,4
1424,8
1425,1
1426,6
1427,4
1428,3
1429,3
1430,2
1431,7
1432,7
1433,6
1434,3
1435,1
1436,2
1437,7
1438,1
1439,0
1440,8
1441,7
1442,4
1443,3
1444,2
1445,1
1446,4
1447,2
1448,6
1449,1
1450,4
1451,5
1452,3
1453,4
1454,3
1455,0
1456,3
1457,8
1458,3
1459,3
1460,2
1461,2
1462,4
1463,0
1464,3
1465,6
1466,6
1467,7
1468,1
1469,6
1470,0
1471,7
1472,4
1473,4
1474,4
1475,8
1476,8
1477,7
1478,5
1479,1
1480,3
1481,3
1482,3
1483,8
1484,0
1485,5
1486,6
1487,0
1488,0
1489,7
1490,7
1491,8
1492,7
1493,7
1494,0
1495,3
1496,1
1497,7
1498,1
1499,2
1500,3
1501,4
1502,6
1503,2
1504,0
1505,8
1506,0
1507,1
1508,6
1509,1
1510,6
1511,6
1512,3
1513,6
1514,5
1515,6
1516,3
1517,1
1518,3
1519,4
1520,2
1521,4
1522,1
1523,1
1524,2
1525,6
1526,2
1527,7
1528,2
1529,0
1530,3
1531,3
1532,5
1533,2
1534,6
1535,0
1536,0
1537,2
1538,7
1539,7
1540,0
1541,7
1542,7
1543,5
1544,3
1545,3
1546,7
1547,4
1548,1
1549,1
1550,3
1551,0
1552,3
1553,5
1554,6
1555,8
1556,0
1557,6
1558,3
1559,3
1560,0
1561,8
1562,2
1563,2
1564,4
1565,1
1566,5
1567,4
1568,0
1569,8
1570,7
1571,6
1572,0
1573,1
1574,6
1575,6
1576,2
1577,0
1578,1
1579,0
1580,1
1581,4
1582,2
1583,0
1584,2
1585,2
1586,2
1587,7
1588,1
1589,1
1590,3
1591,7
1592,6
1593,0
1594,3
1595,8
1596,5
1597,1
1598,1
1599,7
1600,2
1601,1
1602,2
1603,2
1604,3
1605,5
1606,2
1607,3
1608,6
1609,6
1610,2
1611,2
1612,4
1613,5
1614,0
1615,1
1616,6
1617,2
1618,0
1619,3
1620,0
1621,5
1622,7
1623,0
1624,7
1625,4
1626,2
1627,0
1628,0
1629,6
1630,7
1631,6
1632,2
1633,0
1634,3
1635,3
1636,5
1637,4
1638,0
1639,7
1640,0
1641,5
1642,1
1643,1
1644,7
1645,1
1646,2
1647,0
1648,8
1649,3
1650,6
1651,5
1652,1
1653,1
1654,2
1655,8
1656,5
1657,2
1658,3
1659,6
1660,6
1661,5
1662,7
1663,7
1664,6
1665,7
1666,5
1667,5
1668,5
1669,1
1670,5
1671,3
1672,0
1673,6
1674,3
1675,3
1676,1
1677,0
1678,4
1679,3
1680,2
1681,2
1682,2
1683,4
1684,2
1685,5
1686,3
1687,2
1688,5
1689,5
1690,6
1691,2
1692,3
1693,3
1694,2
1695,3
1696,5
1697,0
1698,2
1699,6
1700,4
1701,0
1702,5
1703,5
1704,0
1705,6
1706,6
1707,3
1708,4
1709,6
1710,3
1711,7
1712,0
1713,6
1714,1
1715,0
1716,3
1717,4
1718,0
1719,3
1720,7
1721,4
1722,4
1723,7
1724,5
1725,8
1726,6
1727,2
1728,1
1729,4
1730,2
1731,3
1732,5
1733,3
1734,2
1735,5
1736,3
1737,4
1738,7
1739,0
1740,0
1741,3
1742,6
1743,3
1744,6
1745,5
1746,3
1747,0
1748,2
1749,2
1750,6
1751,6
1752,6
1753,7
1754,2
1755,3
1756,7
1757,0
1758,3
1759,7
1760,3
1761,8
1762,6
1763,0
1764,7
1765,4
1766,5
1767,0
1768,1
1769,3
1770,5
1771,4
1772,2
1773,8
1774,3
1775,1
1776,3
1777,7
1778,7
1779,7
1780,5
1781,3
1782,2
1783,1
1784,5
1785,3
1786,6
1787,6
1788,3
1789,0
1790,6
1791,6
1792,6
1793,7
1794,7
1795,8
1796,1
1797,7
1798,5
1799,3
1800,6
1801,6
1802,5
1803,7
1804,3
1805,2
1806,7
1807,6
1808,1
1809,3
1810,3
1811,7
1812,4
1813,2
1814,0
1815,5
1816,0
1817,5
1818,3
1819,6
1820,2
1821,3
1822,0
1823,8
1824,7
1825,4
1826,6
1827,7
1828,3
1829,1
1830,4
1831,2
1832,3
1833,3
1834,0
1835,6
1836,8
1837,2
1838,7
1839,2
1840,6
1841,6
1842,2
1843,8
1844,3
1845,2
1846,1
1847,8
1848,0
1849,2
1850,5
1851,4
1852,7
1853,3
1854,2
1855,0
1856,1
1857,3
1858,3
1859,3
1860,0
1861,0
1862,5
1863,1
1864,1
1865,2
1866,2
1867,1
1868,1
1869,3
1870,3
1871,5
1872,8
1873,4
1874,2
1875,3
1876,5
1877,2
1878,0
1879,6
1880,8
1881,6
1882,0
1883,1
1884,3
1885,7
1886,1
1887,6
1888,2
1889,7
1890,4
1891,1
1892,7
1893,4
1894,5
1895,4
1896,0
1897,1
1898,0
1899,3
1900,1
1901,6
1902,3
1903,4
1904,3
1905,7
1906,5
1907,1
1908,7
1909,2
1910,2
1911,3
1912,0
1913,7
1914,2
1915,2
1916,3
1917,4
1918,0
1919,6
1920,0
1921,6
1922,3
1923,3
1924,1
1925,7
1926,3
1927,4
1928,6
1929,7
1930,1
1931,7
1932,6
1933,6
1934,6
1935,7
1936,4
1937,3
1938,2
1939,0
1940,1
1941,2
1942,7
1943,7
1944,1
1945,3
1946,1
1947,8
1948,7
1949,1
1950,4
1951,8
1952,6
1953,6
1954,6
1955,0
1956,7
1957,2
1958,0
1959,3
1960,0
1961,4
1962,5
1963,2
1964,2
1965,2
1966,3
1967,0
1968,7
1969,1
1970,3
1971,3
1972,2
1973,2
1974,2
1975,6
1976,1
1977,7
1978,2
1979,2
1980,6
1981,6
1982,2
1983,0
1984,8
1985,3
1986,7
1987,2
1988,4
1989,7
1990,4
1991,0
1992,2
1993,8
1994,2
1995,6
1996,7
1997,6
1998,3
1999,1
2000,3
2001,1
2002,7
2003,3
2004,0
2005,2
2006,1
2007,0
2008,5
2009,4
2010,7
2011,6
2012,6
2013,7
2014,7
2015,3
2016,3
2017,7
2018,8
2019,0
2020,3
2021,0
2022,0
2023,1
2024,5
2025,1
2026,1
2027,3
2028,1
2029,2
2030,5
2031,2
2032,6
2033,3
2034,6
2035,7
2036,0
2037,3
2038,0
2039,8
2040,1
2041,5
2042,7
2043,2
2044,2
2045,1
2046,7
2047,3
2048,0
2049,3
2050,3
2051,4
2052,3
2053,7
2054,5
2055,0
2056,2
2057,7
2058,3
2059,5
2060,1
2061,3
2062,7
2063,1
2064,5
2065,2
2066,2
2067,5
2068,6
2069,0
2070,1
2071,7
2072,0
2073,3
2074,1
2075,6
2076,0
2077,2
2078,2
2079,5
2080,2
2081,3
2082,2
2083,7
2084,1
2085,7
2086,2
2087,3
2088,8
2089,8
2090,6
2091,2
2092,6
2093,8
2094,5
2095,4
2096,6
2097,2
2098,4
2099,0
2100,1
2101,7
2102,0
2103,2
2104,7
2105,0
2106,8
2107,7
2108,5
2109,6
2110,0
2111,2
2112,5
2113,3
