Node_id,Cluster_assignments
729,1
730,2
731,1
732,0
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,1
742,2
743,0
744,1
745,1
746,0
747,0
748,0
749,1
750,0
751,0
752,0
753,1
754,2
755,1
756,0
757,0
758,0
759,1
760,2
761,1
762,0
763,1
764,1
765,0
766,0
767,0
768,1
769,0
770,0
771,1
772,0
773,0
774,0
775,1
776,0
777,1
778,0
779,0
780,0
781,0
782,2
783,1
784,2
785,1
786,0
787,0
788,1
789,0
790,1
791,0
792,2
793,0
794,0
795,2
796,0
797,1
798,0
799,1
800,2
801,0
802,1
803,0
804,1
805,0
806,1
807,0
808,0
809,1
810,0
811,0
812,0
813,0
814,1
815,1
816,2
817,0
818,0
819,0
820,0
821,0
822,0
823,0
824,1
825,0
826,0
827,0
828,1
829,2
830,0
831,0
832,0
833,1
834,0
835,0
836,0
837,0
838,1
839,0
840,1
841,0
842,0
843,1
844,0
845,0
846,0
847,1
848,0
849,0
850,0
851,0
852,0
853,2
854,0
855,1
856,0
857,0
858,0
859,0
860,1
861,1
862,0
863,0
864,2
865,1
866,0
867,0
868,1
869,2
870,0
871,1
872,1
873,1
874,0
875,0
876,0
877,0
878,1
879,0
880,0
881,0
882,1
883,2
884,0
885,1
886,0
887,1
888,1
889,0
890,0
891,1
892,1
893,1
894,0
895,0
896,1
897,1
898,0
899,0
900,0
901,1
902,1
903,0
904,2
905,2
906,0
907,0
908,0
909,0
910,0
911,0
912,0
913,1
914,1
915,0
916,0
917,0
918,0
919,1
920,0
921,2
922,0
923,0
924,1
925,0
926,0
927,0
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,0
936,0
937,0
938,0
939,1
940,0
941,0
942,0
943,0
944,1
945,0
946,0
947,0
948,1
949,1
950,1
951,0
952,0
953,1
954,1
955,0
956,0
957,0
958,1
959,0
960,0
961,0
962,0
963,0
964,1
965,1
966,0
967,0
968,1
969,0
970,1
971,1
972,1
973,0
974,0
975,0
976,0
977,0
978,0
979,0
980,1
981,0
982,0
983,0
984,2
985,2
986,0
987,1
988,0
989,0
990,1
991,0
992,0
993,0
994,1
995,1
996,0
997,0
998,0
999,0
1000,0
1001,1
1002,1
1003,0
1004,1
1005,0
1006,0
1007,0
1008,1
1009,2
1010,2
1011,1
1012,0
1013,2
1014,0
1015,0
1016,0
1017,0
1018,2
1019,0
1020,0
1021,0
1022,0
1023,1
1024,2
1025,0
1026,0
1027,0
1028,1
1029,0
1030,0
1031,1
1032,0
1033,0
1034,1
1035,0
1036,0
1037,0
1038,0
1039,0
1040,0
1041,0
1042,0
1043,2
1044,0
1045,0
1046,2
1047,0
1048,0
1049,1
1050,1
1051,0
1052,0
1053,1
1054,1
1055,0
1056,0
1057,2
1058,1
1059,1
1060,1
1061,0
1062,1
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,0
1071,0
1072,1
1073,1
1074,1
1075,0
1076,1
1077,0
1078,0
1079,0
1080,1
1081,0
1082,0
1083,0
1084,2
1085,1
1086,0
1087,0
1088,0
1089,0
1090,1
1091,0
1092,0
1093,1
1094,0
1095,2
1096,1
1097,0
1098,1
1099,0
1100,1
1101,0
1102,0
1103,0
1104,1
1105,1
1106,1
1107,0
1108,0
1109,1
1110,0
1111,1
1112,0
1113,2
1114,2
1115,1
1116,1
1117,1
1118,0
1119,2
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,2
1129,0
1130,0
1131,0
1132,2
1133,1
1134,0
1135,1
1136,1
1137,2
1138,0
1139,0
1140,0
1141,0
1142,0
1143,0
1144,0
1145,0
1146,2
1147,1
1148,2
1149,2
1150,1
1151,0
1152,0
1153,0
1154,1
1155,0
1156,0
1157,0
1158,0
1159,0
1160,0
1161,0
1162,0
1163,2
1164,0
1165,0
1166,0
1167,1
1168,1
1169,1
1170,1
1171,0
1172,0
1173,0
1174,1
1175,2
1176,0
1177,1
1178,1
1179,0
1180,2
1181,0
1182,0
1183,0
1184,0
1185,1
1186,1
1187,2
1188,0
1189,1
1190,1
1191,1
1192,1
1193,0
1194,0
1195,0
1196,0
1197,1
1198,0
1199,0
1200,1
1201,0
1202,1
1203,2
1204,0
1205,1
1206,0
1207,0
1208,0
1209,0
1210,0
1211,0
1212,0
1213,1
1214,0
1215,1
1216,0
1217,0
1218,1
1219,2
1220,1
1221,0
1222,0
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,0
1230,2
1231,2
1232,0
1233,1
1234,0
1235,0
1236,0
1237,1
1238,0
1239,0
1240,2
1241,0
1242,0
1243,2
1244,0
1245,2
1246,2
1247,0
1248,0
1249,0
1250,1
1251,0
1252,0
1253,1
1254,2
1255,2
1256,1
1257,1
1258,0
1259,2
1260,0
1261,0
1262,2
1263,0
1264,0
1265,1
1266,0
1267,0
1268,0
1269,0
1270,0
1271,1
1272,1
1273,1
1274,0
1275,0
1276,0
1277,0
1278,0
1279,0
1280,1
1281,0
1282,1
1283,1
1284,0
1285,0
1286,0
1287,2
1288,0
1289,2
1290,0
1291,0
1292,1
1293,1
1294,1
1295,0
1296,0
1297,0
1298,1
1299,1
1300,1
1301,2
1302,2
1303,1
1304,0
1305,1
1306,0
1307,0
1308,1
1309,0
1310,0
1311,0
1312,1
1313,0
1314,0
1315,0
1316,0
1317,1
1318,0
1319,1
1320,0
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,0
1329,2
1330,1
1331,1
1332,1
1333,0
1334,0
1335,2
1336,0
1337,0
1338,1
1339,1
1340,0
1341,1
1342,1
1343,1
1344,0
1345,0
1346,0
1347,0
1348,0
1349,0
1350,0
1351,2
1352,1
1353,0
1354,1
1355,1
1356,1
1357,2
1358,0
1359,2
1360,0
1361,0
1362,0
1363,0
1364,0
1365,0
1366,0
1367,0
1368,1
1369,0
1370,1
1371,0
1372,0
1373,2
1374,0
1375,0
1376,0
1377,0
1378,0
1379,0
1380,0
1381,0
1382,1
1383,0
1384,1
1385,1
1386,1
1387,1
1388,2
1389,0
1390,1
1391,0
1392,1
1393,0
1394,0
1395,0
1396,0
1397,0
1398,0
1399,0
1400,2
1401,1
1402,0
1403,0
1404,2
1405,0
1406,0
1407,0
1408,1
1409,1
1410,0
1411,2
1412,0
1413,2
1414,1
1415,0
1416,1
1417,2
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,0
1425,0
1426,1
1427,0
1428,0
1429,0
1430,2
1431,1
1432,1
1433,1
1434,0
1435,0
1436,2
1437,1
1438,0
1439,0
1440,0
1441,1
1442,0
1443,0
1444,2
1445,0
1446,0
1447,2
1448,1
1449,0
1450,0
1451,0
1452,0
1453,0
1454,0
1455,0
1456,0
1457,0
1458,0
1459,0
1460,2
1461,2
1462,0
1463,0
1464,0
1465,1
1466,1
1467,1
1468,0
1469,1
1470,0
1471,1
1472,0
1473,0
1474,0
1475,0
1476,0
1477,1
1478,0
1479,0
1480,0
1481,0
1482,0
1483,0
1484,0
1485,0
1486,1
1487,0
1488,0
1489,1
1490,1
1491,0
1492,1
1493,1
1494,0
1495,0
1496,0
1497,1
1498,0
1499,2
1500,0
1501,0
1502,1
1503,2
1504,0
1505,0
1506,0
1507,0
1508,1
1509,0
1510,1
1511,1
1512,0
1513,1
1514,0
1515,1
1516,0
1517,0
1518,0
1519,0
1520,2
1521,0
1522,0
1523,0
1524,2
1525,1
1526,2
1527,1
1528,2
1529,0
1530,0
1531,0
1532,0
1533,2
1534,1
1535,0
1536,0
1537,2
1538,1
1539,1
1540,0
1541,1
1542,1
1543,0
1544,0
1545,0
1546,1
1547,0
1548,0
1549,0
1550,0
1551,0
1552,0
1553,0
1554,1
1555,0
1556,0
1557,1
1558,0
1559,0
1560,0
1561,0
1562,2
1563,2
1564,0
1565,0
1566,0
1567,0
1568,0
1569,0
1570,1
1571,1
1572,0
1573,0
1574,1
1575,1
1576,2
1577,0
1578,0
1579,0
1580,0
1581,0
1582,2
1583,0
1584,2
1585,2
1586,2
1587,1
1588,0
1589,0
1590,0
1591,1
1592,1
1593,0
1594,0
1595,0
1596,0
1597,0
1598,0
1599,1
1600,2
1601,0
1602,2
1603,2
1604,0
1605,0
1606,2
1607,0
1608,1
1609,1
1610,2
1611,2
1612,0
1613,0
1614,0
1615,0
1616,1
1617,2
1618,0
1619,0
1620,0
1621,0
1622,1
1623,0
1624,1
1625,0
1626,2
1627,0
1628,0
1629,1
1630,1
1631,1
1632,2
1633,0
1634,0
1635,0
1636,0
1637,0
1638,0
1639,1
1640,0
1641,0
1642,0
1643,0
1644,1
1645,0
1646,2
1647,0
1648,0
1649,0
1650,1
1651,0
1652,0
1653,0
1654,2
1655,0
1656,0
1657,2
1658,0
1659,1
1660,1
1661,0
1662,1
1663,1
1664,1
1665,1
1666,0
1667,0
1668,0
1669,0
1670,0
1671,0
1672,0
1673,1
1674,0
1675,0
1676,0
1677,0
1678,0
1679,0
1680,2
1681,2
1682,2
1683,0
1684,2
1685,0
1686,0
1687,2
1688,0
1689,0
1690,1
1691,2
1692,0
1693,0
1694,2
1695,0
1696,0
1697,0
1698,2
1699,1
1700,0
1701,0
1702,0
1703,0
1704,0
1705,1
1706,1
1707,0
1708,0
1709,1
1710,0
1711,1
1712,0
1713,1
1714,0
1715,0
1716,0
1717,0
1718,0
1719,0
1720,1
1721,0
1722,0
1723,1
1724,0
1725,0
1726,1
1727,2
1728,0
1729,0
1730,2
1731,0
1732,0
1733,0
1734,2
1735,0
1736,0
1737,0
1738,1
1739,0
1740,0
1741,0
1742,1
1743,0
1744,1
1745,0
1746,0
1747,0
1748,2
1749,2
1750,1
1751,1
1752,1
1753,1
1754,2
1755,0
1756,1
1757,0
1758,0
1759,1
1760,0
1761,0
1762,1
1763,0
1764,1
1765,0
1766,0
1767,0
1768,0
1769,0
1770,0
1771,0
1772,2
1773,0
1774,0
1775,0
1776,0
1777,1
1778,1
1779,1
1780,0
1781,0
1782,2
1783,0
1784,0
1785,0
1786,1
1787,1
1788,0
1789,0
1790,1
1791,1
1792,1
1793,1
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,1
1802,0
1803,1
1804,0
1805,2
1806,1
1807,1
1808,0
1809,0
1810,0
1811,1
1812,0
1813,2
1814,0
1815,0
1816,0
1817,0
1818,0
1819,1
1820,2
1821,0
1822,0
1823,0
1824,1
1825,0
1826,1
1827,1
1828,0
1829,0
1830,0
1831,2
1832,0
1833,0
1834,0
1835,1
1836,0
1837,2
1838,1
1839,2
1840,1
1841,1
1842,2
1843,0
1844,0
1845,2
1846,0
1847,0
1848,0
1849,2
1850,0
1851,0
1852,1
1853,0
1854,2
1855,0
1856,0
1857,0
1858,0
1859,0
1860,0
1861,0
1862,0
1863,0
1864,0
1865,2
1866,2
1867,0
1868,0
1869,0
1870,0
1871,0
1872,0
1873,0
1874,2
1875,0
1876,0
1877,2
1878,0
1879,1
1880,0
1881,1
1882,0
1883,0
1884,0
1885,1
1886,0
1887,1
1888,2
1889,1
1890,0
1891,0
1892,1
1893,0
1894,0
1895,0
1896,0
1897,0
1898,0
1899,0
1900,0
1901,1
1902,0
1903,0
1904,0
1905,1
1906,0
1907,0
1908,1
1909,2
1910,2
1911,0
1912,0
1913,1
1914,2
1915,2
1916,0
1917,0
1918,0
1919,1
1920,0
1921,1
1922,0
1923,0
1924,0
1925,1
1926,0
1927,0
1928,1
1929,1
1930,0
1931,1
1932,1
1933,1
1934,1
1935,1
1936,0
1937,0
1938,2
1939,0
1940,0
1941,2
1942,1
1943,1
1944,0
1945,0
1946,0
1947,0
1948,1
1949,0
1950,0
1951,0
1952,1
1953,1
1954,1
1955,0
1956,1
1957,2
1958,0
1959,0
1960,0
1961,0
1962,0
1963,2
1964,2
1965,2
1966,0
1967,0
1968,1
1969,0
1970,0
1971,0
1972,2
1973,2
1974,2
1975,1
1976,0
1977,1
1978,2
1979,2
1980,1
1981,1
1982,2
1983,0
1984,0
1985,0
1986,1
1987,2
1988,0
1989,1
1990,0
1991,0
1992,2
1993,0
1994,2
1995,1
1996,1
1997,1
1998,0
1999,0
2000,0
2001,0
2002,1
2003,0
2004,0
2005,2
2006,0
2007,0
2008,0
2009,0
2010,1
2011,1
2012,1
2013,1
2014,1
2015,0
2016,0
2017,1
2018,0
2019,0
2020,0
2021,0
2022,0
2023,0
2024,0
2025,0
2026,0
2027,0
2028,0
2029,2
2030,0
2031,2
2032,1
2033,0
2034,1
2035,1
2036,0
2037,0
2038,0
2039,0
2040,0
2041,0
2042,1
2043,2
2044,2
2045,0
2046,1
2047,0
2048,0
2049,0
2050,0
2051,0
2052,0
2053,1
2054,0
2055,0
2056,2
2057,1
2058,0
2059,0
2060,0
2061,0
2062,1
2063,0
2064,0
2065,2
2066,2
2067,0
2068,1
2069,0
2070,0
2071,1
2072,0
2073,0
2074,0
2075,1
2076,0
2077,2
2078,2
2079,0
2080,2
2081,0
2082,2
2083,1
2084,0
2085,1
2086,2
2087,0
2088,0
2089,0
2090,1
2091,2
2092,1
2093,0
2094,0
2095,0
2096,1
2097,2
2098,0
2099,0
2100,0
2101,1
2102,0
2103,2
2104,1
2105,0
2106,0
2107,1
2108,0
2109,1
2110,0
2111,2
2112,0
2113,0
