Node_id,Cluster_assignments
530,1
531,0
532,1
533,0
534,0
535,0
536,1
537,0
538,1
539,1
540,0
541,1
542,1
543,1
544,1
545,0
546,0
547,1
548,1
549,0
550,0
551,1
552,1
553,1
554,1
555,1
556,1
557,0
558,0
559,1
560,1
561,1
562,0
563,1
564,0
565,1
566,1
567,0
568,1
569,1
570,0
571,0
572,0
573,0
574,1
575,1
576,1
577,0
578,1
579,1
580,0
581,0
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,0
590,1
591,1
592,1
593,1
594,0
595,0
596,1
597,1
598,1
599,0
600,1
601,1
602,1
603,1
604,1
605,1
606,0
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,0
622,0
623,0
624,0
625,1
626,1
627,1
628,1
629,0
630,1
631,1
632,1
633,1
634,1
635,0
636,0
637,1
638,0
639,1
640,0
641,1
642,1
643,0
644,0
645,1
646,0
647,1
648,1
649,0
650,0
651,1
652,0
653,0
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,0
662,1
663,0
664,1
665,1
666,1
667,1
668,1
669,0
670,1
671,1
672,1
673,0
674,0
675,0
676,1
677,1
678,1
679,0
680,1
681,1
682,0
683,0
684,1
685,1
686,1
687,1
688,1
689,1
690,0
691,1
692,0
693,1
694,1
695,1
696,1
697,1
698,0
699,1
700,1
701,0
702,0
703,1
704,1
705,1
706,1
707,1
708,1
709,1
710,0
711,1
712,0
713,1
714,1
715,1
716,0
717,1
718,0
719,1
720,1
721,1
722,0
723,0
724,0
725,0
726,1
727,0
728,1
729,0
730,0
731,0
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,0
742,0
743,1
744,0
745,0
746,1
747,1
748,1
749,0
750,1
751,1
752,1
753,0
754,0
755,0
756,1
757,1
758,1
759,0
760,0
761,0
762,1
763,0
764,0
765,1
766,1
767,1
768,0
769,1
770,1
771,0
772,1
773,1
774,1
775,0
776,1
777,0
778,1
779,1
780,1
781,1
782,0
783,0
784,0
785,0
786,1
787,1
788,0
789,1
790,0
791,1
792,0
793,1
794,1
795,0
796,1
797,0
798,1
799,0
800,0
801,1
802,0
803,1
804,0
805,1
806,0
807,1
808,1
809,0
810,1
811,1
812,1
813,1
814,0
815,0
816,0
817,1
818,1
819,1
820,1
821,1
822,1
823,1
824,0
825,1
826,1
827,1
828,0
829,0
830,1
831,1
832,1
833,0
834,1
835,1
836,1
837,1
838,0
839,1
840,0
841,1
842,1
843,0
844,1
845,1
846,1
847,0
848,1
849,1
850,1
851,1
852,1
853,0
854,1
855,0
856,1
857,1
858,1
859,1
860,0
861,0
862,1
863,1
864,0
865,0
866,1
867,1
868,0
869,0
870,1
871,0
872,0
873,0
874,1
875,1
876,1
877,1
878,0
879,1
880,1
881,1
882,0
883,0
884,1
885,0
886,1
887,0
888,0
889,1
890,1
891,0
892,0
893,0
894,1
895,1
896,0
897,0
898,1
899,1
900,1
901,0
902,0
903,1
904,0
905,0
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,0
914,0
915,1
916,1
917,1
918,1
919,0
920,1
921,0
922,1
923,1
924,0
925,1
926,1
927,1
928,1
929,1
930,1
931,1
932,1
933,1
934,1
935,1
936,1
937,1
938,1
939,0
940,1
941,1
942,1
943,1
944,0
945,1
946,1
947,1
948,0
949,0
950,0
951,1
952,1
953,0
954,0
955,1
956,1
957,1
958,0
959,1
960,1
961,1
962,1
963,1
964,0
965,0
966,1
967,1
968,0
969,1
970,0
971,0
972,0
973,1
974,1
975,1
976,1
977,1
978,1
979,1
980,0
981,1
982,1
983,1
984,0
985,0
986,1
987,0
988,1
989,1
990,0
991,1
992,1
993,1
994,0
995,0
996,1
997,1
998,1
999,1
1000,1
1001,0
1002,0
1003,1
1004,0
1005,1
1006,1
1007,1
1008,0
1009,0
1010,0
1011,0
1012,1
1013,0
1014,1
1015,1
1016,1
1017,1
1018,0
1019,1
1020,1
1021,1
1022,1
1023,0
1024,0
1025,1
1026,1
1027,1
1028,0
1029,1
1030,1
1031,0
1032,1
1033,1
1034,0
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,0
1044,1
1045,1
1046,0
1047,1
1048,1
1049,0
1050,0
1051,1
1052,1
1053,0
1054,0
1055,1
1056,1
1057,0
1058,0
1059,0
1060,0
1061,1
1062,0
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,0
1073,0
1074,0
1075,1
1076,0
1077,1
1078,1
1079,1
1080,0
1081,1
1082,1
1083,1
1084,0
1085,0
1086,1
1087,1
1088,1
1089,1
1090,0
1091,1
1092,1
1093,0
1094,1
1095,0
1096,0
1097,1
1098,0
1099,1
1100,0
1101,1
1102,1
1103,1
1104,0
1105,0
1106,0
1107,1
1108,1
1109,0
1110,1
1111,0
1112,1
1113,0
1114,0
1115,0
1116,0
1117,0
1118,1
1119,0
1120,1
1121,1
1122,1
1123,1
1124,1
1125,1
1126,1
1127,1
1128,0
1129,1
1130,1
1131,1
1132,0
1133,0
1134,1
1135,0
1136,0
1137,0
1138,1
1139,1
1140,1
1141,1
1142,1
1143,1
1144,1
1145,1
1146,0
1147,0
1148,0
1149,0
1150,0
1151,1
1152,1
1153,1
1154,0
1155,1
1156,1
1157,1
1158,1
1159,1
1160,1
1161,1
1162,1
1163,0
1164,1
1165,1
1166,1
1167,0
1168,0
1169,0
1170,0
1171,1
1172,1
1173,1
1174,0
1175,0
1176,1
1177,0
1178,0
1179,1
1180,0
1181,1
1182,1
1183,1
1184,1
1185,0
1186,0
1187,0
1188,1
1189,0
1190,0
1191,0
1192,0
1193,1
1194,1
1195,1
1196,1
1197,0
1198,1
1199,1
1200,0
1201,1
1202,0
1203,0
1204,1
1205,0
1206,1
1207,1
1208,1
1209,1
1210,1
1211,1
1212,1
1213,0
1214,1
1215,0
1216,1
1217,1
1218,0
1219,0
1220,0
1221,1
1222,1
1223,1
1224,1
1225,1
1226,1
1227,0
1228,1
1229,1
1230,0
1231,0
1232,1
1233,0
1234,1
1235,1
1236,1
1237,0
1238,1
1239,1
1240,0
1241,1
1242,1
1243,0
1244,1
1245,0
1246,0
1247,1
1248,1
1249,1
1250,0
1251,1
1252,1
1253,0
1254,0
1255,0
1256,0
1257,0
1258,1
1259,0
1260,1
1261,1
1262,0
1263,1
1264,1
1265,0
1266,1
1267,1
1268,1
1269,1
1270,1
1271,0
1272,0
1273,0
1274,1
1275,1
1276,1
1277,1
1278,1
1279,1
1280,0
1281,1
1282,0
1283,0
1284,1
1285,1
1286,1
1287,0
1288,1
1289,0
1290,1
1291,1
1292,0
1293,0
1294,0
1295,1
1296,1
1297,1
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,1
1307,1
1308,0
1309,1
1310,1
1311,1
1312,0
1313,1
1314,1
1315,1
1316,1
1317,0
1318,1
1319,0
1320,1
1321,0
1322,0
1323,0
1324,0
1325,0
1326,0
1327,0
1328,1
1329,0
1330,0
1331,0
1332,0
1333,1
1334,1
1335,0
1336,1
1337,1
1338,0
1339,0
1340,1
1341,0
1342,0
1343,0
1344,1
1345,1
1346,1
1347,1
1348,1
1349,1
1350,1
1351,0
1352,0
1353,1
1354,0
1355,0
1356,0
1357,0
1358,1
1359,0
1360,1
1361,1
1362,1
1363,1
1364,1
1365,1
1366,1
1367,1
1368,0
1369,1
1370,0
1371,1
1372,1
1373,0
1374,1
1375,1
1376,1
1377,1
1378,1
1379,1
1380,1
1381,1
1382,0
1383,1
1384,0
1385,0
1386,0
1387,0
1388,0
1389,1
1390,0
1391,1
1392,0
1393,1
1394,1
1395,1
1396,1
1397,1
1398,1
1399,1
1400,0
1401,0
1402,1
1403,1
1404,0
1405,1
1406,1
1407,1
1408,0
1409,0
1410,1
1411,0
1412,1
1413,0
1414,0
1415,1
1416,0
1417,0
1418,1
1419,1
1420,1
1421,1
1422,1
1423,1
1424,1
1425,1
1426,0
1427,1
1428,1
1429,1
1430,0
1431,0
1432,0
1433,0
1434,1
1435,1
1436,0
1437,0
1438,1
1439,1
1440,1
1441,0
1442,1
1443,1
1444,0
1445,1
1446,1
1447,0
1448,0
1449,1
1450,1
1451,1
1452,1
1453,1
1454,1
1455,1
1456,1
1457,1
1458,1
1459,1
1460,0
1461,0
1462,1
1463,1
1464,1
1465,0
1466,0
1467,0
1468,1
1469,0
1470,1
1471,0
1472,1
1473,1
1474,1
1475,1
1476,1
1477,0
1478,1
1479,1
1480,1
1481,1
1482,1
1483,1
1484,1
1485,1
1486,0
1487,1
1488,1
1489,0
1490,0
1491,1
1492,0
1493,0
1494,1
1495,1
1496,1
1497,0
1498,1
1499,0
1500,1
1501,1
1502,0
1503,0
1504,1
1505,1
1506,1
1507,1
1508,0
1509,1
1510,0
1511,0
1512,1
1513,0
1514,1
1515,0
1516,1
1517,1
1518,1
1519,1
1520,0
1521,1
1522,1
1523,1
1524,0
1525,0
1526,0
1527,0
1528,0
1529,1
1530,1
1531,1
1532,1
1533,0
1534,0
1535,1
1536,1
1537,0
1538,0
1539,0
1540,1
1541,0
1542,0
1543,1
1544,1
1545,1
1546,0
1547,1
1548,1
1549,1
1550,1
1551,1
1552,1
1553,1
1554,0
1555,1
1556,1
1557,0
1558,1
1559,1
1560,1
1561,1
1562,0
1563,0
1564,1
1565,1
1566,1
1567,1
1568,1
1569,1
1570,0
1571,0
1572,1
1573,1
1574,0
1575,0
1576,0
1577,1
1578,1
1579,1
1580,1
1581,1
1582,0
1583,1
1584,0
1585,0
1586,0
1587,0
1588,1
1589,1
1590,1
1591,0
1592,0
1593,1
1594,1
1595,1
1596,1
1597,1
1598,1
1599,0
1600,0
1601,1
1602,0
1603,0
1604,1
1605,1
1606,0
1607,1
1608,0
1609,0
1610,0
1611,0
1612,1
1613,1
1614,1
1615,1
1616,0
1617,0
1618,1
1619,1
1620,1
1621,1
1622,0
1623,1
1624,0
1625,1
1626,0
1627,1
1628,1
1629,0
1630,0
1631,0
1632,0
1633,1
1634,1
1635,1
1636,1
1637,1
1638,1
1639,0
1640,1
1641,1
1642,1
1643,1
1644,0
1645,1
1646,0
1647,1
1648,1
1649,1
1650,0
1651,1
1652,1
1653,1
1654,0
1655,1
1656,1
1657,0
1658,1
1659,0
1660,0
1661,1
1662,0
1663,0
1664,0
1665,0
1666,1
1667,1
1668,1
1669,1
1670,1
1671,1
1672,1
1673,0
1674,1
1675,1
1676,1
1677,1
1678,1
1679,1
1680,0
1681,0
1682,0
1683,1
1684,0
1685,1
1686,1
1687,0
1688,1
1689,1
1690,0
1691,0
1692,1
1693,1
1694,0
1695,1
1696,1
1697,1
1698,0
1699,0
1700,1
1701,1
1702,1
1703,1
1704,1
1705,0
1706,0
1707,1
1708,1
1709,0
1710,1
1711,0
1712,1
1713,0
1714,1
1715,1
1716,1
1717,1
1718,1
1719,1
1720,0
1721,1
1722,1
1723,0
1724,1
1725,1
1726,0
1727,0
1728,1
1729,1
1730,0
1731,1
1732,1
1733,1
1734,0
1735,1
1736,1
1737,1
1738,0
1739,1
1740,1
1741,1
1742,0
1743,1
1744,0
1745,1
1746,1
1747,1
1748,0
1749,0
1750,0
1751,0
1752,0
1753,0
1754,0
1755,1
1756,0
1757,1
1758,1
1759,0
1760,1
1761,1
1762,0
1763,1
1764,0
1765,1
1766,1
1767,1
1768,1
1769,1
1770,1
1771,1
1772,0
1773,1
1774,1
1775,1
1776,1
1777,0
1778,0
1779,0
1780,1
1781,1
1782,0
1783,1
1784,1
1785,1
1786,0
1787,0
1788,1
1789,1
1790,0
1791,0
1792,0
1793,0
1794,0
1795,1
1796,1
1797,0
1798,1
1799,1
1800,0
1801,0
1802,1
1803,0
1804,1
1805,0
1806,0
1807,0
1808,1
1809,1
1810,1
1811,0
1812,1
1813,0
1814,1
1815,1
1816,1
1817,1
1818,1
1819,0
1820,0
1821,1
1822,1
1823,1
1824,0
1825,1
1826,0
1827,0
1828,1
1829,1
1830,1
1831,0
1832,1
1833,1
1834,1
1835,0
1836,1
1837,0
1838,0
1839,0
1840,0
1841,0
1842,0
1843,1
1844,1
1845,0
1846,1
1847,1
1848,1
1849,0
1850,1
1851,1
1852,0
1853,1
1854,0
1855,1
1856,1
1857,1
1858,1
1859,1
1860,1
1861,1
1862,1
1863,1
1864,1
1865,0
1866,0
1867,1
1868,1
1869,1
1870,1
1871,1
1872,1
1873,1
1874,0
1875,1
1876,1
1877,0
1878,1
1879,0
1880,1
1881,0
1882,1
1883,1
1884,1
1885,0
1886,1
1887,0
1888,0
1889,0
1890,1
1891,1
1892,0
1893,1
1894,1
1895,1
1896,1
1897,1
1898,1
1899,1
1900,1
1901,0
1902,1
1903,1
1904,1
1905,0
1906,1
1907,1
1908,0
1909,0
1910,0
1911,1
1912,1
1913,0
1914,0
1915,0
1916,1
1917,1
1918,1
1919,0
1920,1
1921,0
1922,1
1923,1
1924,1
1925,0
1926,1
1927,1
1928,0
1929,0
1930,1
1931,0
1932,0
1933,0
1934,0
1935,0
1936,1
1937,1
1938,0
1939,1
1940,1
1941,0
1942,0
1943,0
1944,1
1945,1
1946,1
1947,1
1948,0
1949,1
1950,1
1951,1
1952,0
1953,0
1954,0
1955,1
1956,0
1957,0
1958,1
1959,1
1960,1
1961,1
1962,1
1963,0
1964,0
1965,0
1966,1
1967,1
1968,0
1969,1
1970,1
1971,1
1972,0
1973,0
1974,0
1975,0
1976,1
1977,0
1978,0
1979,0
1980,0
1981,0
1982,0
1983,1
1984,1
1985,1
1986,0
1987,0
1988,1
1989,0
1990,1
1991,1
1992,0
1993,1
1994,0
1995,0
1996,0
1997,0
1998,1
1999,1
2000,1
2001,1
2002,0
2003,1
2004,1
2005,0
2006,1
2007,1
2008,1
2009,1
2010,0
2011,0
2012,0
2013,0
2014,0
2015,1
2016,1
2017,0
2018,1
2019,1
2020,1
2021,1
2022,1
2023,1
2024,1
2025,1
2026,1
2027,1
2028,1
2029,0
2030,1
2031,0
2032,0
2033,1
2034,0
2035,0
2036,1
2037,1
2038,1
2039,1
2040,1
2041,1
2042,0
2043,0
2044,0
2045,1
2046,0
2047,1
2048,1
2049,1
2050,1
2051,1
2052,1
2053,0
2054,1
2055,1
2056,0
2057,0
2058,1
2059,1
2060,1
2061,1
2062,0
2063,1
2064,1
2065,0
2066,0
2067,1
2068,0
2069,1
2070,1
2071,0
2072,1
2073,1
2074,1
2075,0
2076,1
2077,0
2078,0
2079,1
2080,0
2081,1
2082,0
2083,0
2084,1
2085,0
2086,0
2087,1
2088,1
2089,1
2090,0
2091,0
2092,0
2093,1
2094,1
2095,1
2096,0
2097,0
2098,1
2099,1
2100,1
2101,0
2102,1
2103,0
2104,0
2105,1
2106,1
2107,0
2108,1
2109,0
2110,1
2111,0
2112,1
2113,1
